Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,DelayType
2007,10,19,5,16:22:00,16:20:00,18:46:00,18:30:00,DL,1705,N903DA,264.0,250.0,243.0,16.0,2.0,PIT,SLC,1659,6,15,0,,0,0,0,16,0,0,NAS
2007,10,19,5,16:11:00,15:55:00,17:57:00,17:41:00,DL,1823,N941DL,106.0,106.0,88.0,16.0,16.0,PIT,ATL,526,7,11,0,,0,4,0,0,0,12,"Carrier, Late Aircraft"
2007,10,21,7,21:53:00,21:50:00,23:43:00,23:26:00,DL,542,N940DL,110.0,96.0,70.0,17.0,3.0,ATL,PIT,526,8,32,0,,0,0,0,17,0,0,NAS
2007,10,21,7,14:07:00,13:35:00,15:36:00,15:15:00,DL,1032,N935DL,89.0,100.0,69.0,21.0,32.0,ATL,PIT,526,7,13,0,,0,20,0,0,0,1,"Carrier, Late Aircraft"
2007,10,21,7,18:31:00,18:06:00,20:05:00,19:44:00,DL,1196,N994DL,94.0,98.0,70.0,21.0,25.0,ATL,PIT,526,8,16,0,,0,21,0,0,0,0,Carrier
2007,10,22,1,22:18:00,21:50:00,23:57:00,23:26:00,DL,542,N912DL,99.0,96.0,65.0,31.0,28.0,ATL,PIT,526,9,25,0,,0,18,0,3,0,10,"Carrier, NAS, Late Aircraft"
2007,10,22,1,12:54:00,12:13:00,14:50:00,13:59:00,DL,595,N932DL,116.0,106.0,89.0,51.0,41.0,PIT,ATL,526,11,16,0,,0,10,0,10,0,31,"Carrier, NAS, Late Aircraft"
2007,10,22,1,15:30:00,15:07:00,17:04:00,16:45:00,DL,786,N994DL,94.0,98.0,69.0,19.0,23.0,ATL,PIT,526,8,17,0,,0,19,0,0,0,0,Carrier
2007,10,22,1,14:02:00,13:35:00,15:36:00,15:15:00,DL,1032,N984DL,94.0,100.0,69.0,21.0,27.0,ATL,PIT,526,5,20,0,,0,0,0,0,0,21,Late Aircraft
2007,10,22,1,18:23:00,18:06:00,20:07:00,19:44:00,DL,1196,N989DL,104.0,98.0,72.0,23.0,17.0,ATL,PIT,526,6,26,0,,0,0,0,20,0,3,"NAS, Late Aircraft"
2007,10,22,1,11:19:00,11:05:00,13:22:00,12:51:00,DL,1223,N936DL,123.0,106.0,72.0,31.0,14.0,ATL,PIT,526,6,45,0,,0,0,0,17,0,14,"NAS, Late Aircraft"
2007,10,22,1,10:01:00,09:50:00,16:04:00,15:38:00,DL,1418,N384DA,243.0,228.0,212.0,26.0,11.0,SLC,PIT,1659,5,26,0,,0,5,0,15,0,6,"Carrier, NAS, Late Aircraft"
2007,10,22,1,17:47:00,17:25:00,19:49:00,19:11:00,DL,1473,N994DL,122.0,106.0,97.0,38.0,22.0,PIT,ATL,526,12,13,0,,0,3,0,16,0,19,"Carrier, NAS, Late Aircraft"
2007,10,22,1,14:00:00,13:31:00,16:02:00,15:16:00,DL,1671,N936DL,122.0,105.0,92.0,46.0,29.0,PIT,ATL,526,12,18,0,,0,0,0,17,0,29,"NAS, Late Aircraft"
2007,10,22,1,16:45:00,16:20:00,18:49:00,18:30:00,DL,1705,N384DA,244.0,250.0,228.0,19.0,25.0,PIT,SLC,1659,5,11,0,,0,0,0,0,0,19,Late Aircraft
2007,10,22,1,16:22:00,15:55:00,18:23:00,17:41:00,DL,1823,N984DL,121.0,106.0,96.0,42.0,27.0,PIT,ATL,526,11,14,0,,0,5,0,16,0,21,"Carrier, NAS, Late Aircraft"
2007,10,22,1,10:11:00,09:51:00,12:04:00,11:33:00,DL,1864,N932DL,113.0,102.0,68.0,31.0,20.0,ATL,PIT,526,7,38,0,,0,20,0,11,0,0,"Carrier, NAS"
2007,10,23,2,22:47:00,21:50:00,00:33:00,23:26:00,DL,542,N914DL,106.0,96.0,67.0,67.0,57.0,ATL,PIT,526,8,31,0,,0,57,0,10,0,0,"Carrier, NAS"
2007,10,23,2,12:50:00,12:13:00,14:52:00,13:59:00,DL,595,N957DL,122.0,106.0,101.0,53.0,37.0,PIT,ATL,526,10,11,0,,0,0,0,16,0,37,"NAS, Late Aircraft"
2007,10,23,2,18:58:00,18:06:00,20:40:00,19:44:00,DL,1196,N992DL,102.0,98.0,69.0,56.0,52.0,ATL,PIT,526,9,24,0,,0,52,0,4,0,0,"Carrier, NAS"
2007,10,23,2,07:18:00,07:15:00,09:33:00,09:10:00,DL,1209,N989DL,135.0,115.0,99.0,23.0,3.0,PIT,ATL,526,10,26,0,,0,0,0,23,0,0,NAS
2007,10,23,2,17:14:00,17:25:00,19:57:00,19:11:00,DL,1473,N925DL,163.0,106.0,88.0,46.0,-11.0,PIT,ATL,526,7,68,0,,0,0,0,46,0,0,NAS
2007,10,23,2,13:25:00,13:31:00,15:41:00,15:16:00,DL,1671,N917DL,136.0,105.0,97.0,25.0,-6.0,PIT,ATL,526,12,27,0,,0,0,0,25,0,0,NAS
2007,10,23,2,15:53:00,15:55:00,18:07:00,17:41:00,DL,1823,N923DL,134.0,106.0,113.0,26.0,-2.0,PIT,ATL,526,9,12,0,,0,0,0,26,0,0,NAS
2007,10,23,2,10:42:00,09:51:00,12:12:00,11:33:00,DL,1864,N957DL,90.0,102.0,69.0,39.0,51.0,ATL,PIT,526,8,13,0,,0,0,0,0,0,39,Late Aircraft
2007,10,24,3,13:55:00,13:35:00,15:52:00,15:15:00,DL,1032,N985DL,117.0,100.0,69.0,37.0,20.0,ATL,PIT,526,8,40,0,,0,1,0,17,0,19,"Carrier, NAS, Late Aircraft"
2007,10,24,3,18:26:00,18:06:00,20:08:00,19:44:00,DL,1196,N921DL,102.0,98.0,68.0,24.0,20.0,ATL,PIT,526,8,26,0,,0,20,0,4,0,0,"Carrier, NAS"
2007,10,24,3,07:15:00,07:15:00,09:30:00,09:10:00,DL,1209,N992DL,135.0,115.0,111.0,20.0,0.0,PIT,ATL,526,6,18,0,,0,0,0,20,0,0,NAS
2007,10,24,3,09:49:00,09:50:00,15:54:00,15:38:00,DL,1418,N903DA,245.0,228.0,210.0,16.0,-1.0,SLC,PIT,1659,7,28,0,,0,0,0,16,0,0,NAS
2007,10,24,3,17:53:00,17:25:00,20:02:00,19:11:00,DL,1473,N943DL,129.0,106.0,84.0,51.0,28.0,PIT,ATL,526,20,25,0,,0,0,0,51,0,0,NAS
2007,10,24,3,13:31:00,13:31:00,16:16:00,15:16:00,DL,1671,N971DL,165.0,105.0,91.0,60.0,0.0,PIT,ATL,526,8,66,0,,0,0,0,60,0,0,NAS
2007,10,24,3,16:28:00,15:55:00,18:47:00,17:41:00,DL,1823,N985DL,139.0,106.0,87.0,66.0,33.0,PIT,ATL,526,13,39,0,,0,0,0,33,0,33,"NAS, Late Aircraft"
2007,10,24,3,10:18:00,09:51:00,11:54:00,11:33:00,DL,1864,N943DL,96.0,102.0,68.0,21.0,27.0,ATL,PIT,526,8,20,0,,0,16,0,0,0,5,"Carrier, Late Aircraft"
2007,10,25,4,22:13:00,21:50:00,23:53:00,23:26:00,DL,542,N990DL,100.0,96.0,67.0,27.0,23.0,ATL,PIT,526,10,23,0,,0,17,0,4,0,6,"Carrier, NAS, Late Aircraft"
2007,10,25,4,07:19:00,07:15:00,10:05:00,09:10:00,DL,1209,N921DL,166.0,115.0,96.0,55.0,4.0,PIT,ATL,526,10,60,0,,0,0,0,55,0,0,NAS
2007,10,25,4,11:37:00,11:05:00,13:11:00,12:51:00,DL,1223,N907DE,94.0,106.0,69.0,20.0,32.0,ATL,PIT,526,6,19,0,,0,0,0,0,0,20,Late Aircraft
2007,10,25,4,13:43:00,13:31:00,15:52:00,15:16:00,DL,1671,N907DE,129.0,105.0,99.0,36.0,12.0,PIT,ATL,526,18,12,0,,0,0,0,24,0,12,"NAS, Late Aircraft"
2007,10,25,4,10:27:00,09:51:00,11:55:00,11:33:00,DL,1864,N966DL,88.0,102.0,67.0,22.0,36.0,ATL,PIT,526,5,16,0,,0,0,0,0,0,22,Late Aircraft
2007,10,26,5,07:13:00,07:15:00,09:26:00,09:10:00,DL,1209,N912DL,133.0,115.0,109.0,16.0,-2.0,PIT,ATL,526,8,16,0,,0,0,0,16,0,0,NAS
2007,10,26,5,09:58:00,09:50:00,16:02:00,15:38:00,DL,1418,N385DN,244.0,228.0,208.0,24.0,8.0,SLC,PIT,1659,8,28,0,,0,0,0,16,0,8,"NAS, Late Aircraft"
2007,10,26,5,06:01:00,06:00:00,07:59:00,07:44:00,DL,1615,N990DL,118.0,104.0,95.0,15.0,1.0,PIT,ATL,526,10,13,0,,0,0,0,15,0,0,NAS
2007,10,26,5,13:30:00,13:31:00,15:43:00,15:16:00,DL,1671,N945DL,133.0,105.0,104.0,27.0,-1.0,PIT,ATL,526,7,22,0,,0,0,0,27,0,0,NAS
2007,10,26,5,15:53:00,15:55:00,17:56:00,17:41:00,DL,1823,N912DL,123.0,106.0,87.0,15.0,-2.0,PIT,ATL,526,10,26,0,,0,0,0,15,0,0,NAS
2007,10,28,7,21:53:00,21:50:00,23:44:00,23:26:00,DL,542,N989DL,111.0,96.0,71.0,18.0,3.0,ATL,PIT,526,7,33,0,,0,0,0,18,0,0,NAS
2007,10,28,7,08:01:00,07:15:00,09:41:00,09:10:00,DL,1801,N901DA,100.0,115.0,78.0,31.0,46.0,PIT,ATL,526,12,10,0,,0,31,0,0,0,0,Carrier
2007,10,29,1,12:41:00,12:13:00,14:18:00,13:59:00,DL,595,N919DL,97.0,106.0,78.0,19.0,28.0,PIT,ATL,526,9,10,0,,0,0,0,0,0,19,Late Aircraft
2007,10,29,1,07:13:00,07:15:00,09:30:00,09:10:00,DL,1209,N987DL,137.0,115.0,91.0,20.0,-2.0,PIT,ATL,526,6,40,0,,0,0,0,20,0,0,NAS
2007,10,29,1,10:30:00,09:51:00,12:12:00,11:33:00,DL,1864,N919DL,102.0,102.0,71.0,39.0,39.0,ATL,PIT,526,7,24,0,,0,39,0,0,0,0,Carrier
2007,10,30,2,12:47:00,12:13:00,14:28:00,13:59:00,DL,595,N941DL,101.0,106.0,80.0,29.0,34.0,PIT,ATL,526,11,10,0,,0,5,0,0,0,24,"Carrier, Late Aircraft"
2007,10,30,2,13:23:00,13:31:00,15:34:00,15:16:00,DL,1671,N976DL,131.0,105.0,93.0,18.0,-8.0,PIT,ATL,526,10,28,0,,0,0,0,18,0,0,NAS
2007,10,30,2,10:16:00,09:51:00,12:01:00,11:33:00,DL,1864,N941DL,105.0,102.0,75.0,28.0,25.0,ATL,PIT,526,8,22,0,,0,25,0,3,0,0,"Carrier, NAS"
2007,10,7,7,08:30:00,07:10:00,10:04:00,08:48:00,EV,4360,N872AS,94.0,98.0,77.0,76.0,80.0,ATL,PIT,526,4,13,0,,0,76,0,0,0,0,Carrier
2007,10,22,1,07:44:00,07:10:00,09:14:00,08:48:00,EV,4360,N978EV,90.0,98.0,69.0,26.0,34.0,ATL,PIT,526,6,15,0,,0,26,0,0,0,0,Carrier
2007,10,30,2,07:54:00,07:10:00,09:26:00,08:48:00,EV,4360,N854AS,92.0,98.0,71.0,38.0,44.0,ATL,PIT,526,8,13,0,,0,38,0,0,0,0,Carrier
2007,10,3,3,16:44:00,16:39:00,18:36:00,18:21:00,EV,4372,N760EV,112.0,102.0,68.0,15.0,5.0,ATL,PIT,526,7,37,0,,0,0,0,15,0,0,NAS
2007,10,9,2,16:40:00,16:39:00,19:27:00,18:21:00,EV,4372,N710EV,167.0,102.0,68.0,66.0,1.0,ATL,PIT,526,33,66,0,,0,0,0,66,0,0,NAS
2007,10,11,4,16:51:00,16:39:00,18:39:00,18:21:00,EV,4372,N754EV,108.0,102.0,82.0,18.0,12.0,ATL,PIT,526,6,20,0,,0,12,0,6,0,0,"Carrier, NAS"
2007,10,18,4,16:40:00,16:39:00,18:38:00,18:21:00,EV,4372,N317CA,118.0,102.0,63.0,17.0,1.0,ATL,PIT,526,9,46,0,,0,0,0,17,0,0,NAS
2007,10,19,5,19:37:00,16:39:00,21:11:00,18:21:00,EV,4372,N750EV,94.0,102.0,66.0,170.0,178.0,ATL,PIT,526,9,19,0,,0,170,0,0,0,0,Carrier
2007,10,21,7,19:39:00,16:39:00,21:22:00,18:21:00,EV,4372,N682BR,103.0,102.0,71.0,181.0,180.0,ATL,PIT,526,7,25,0,,0,180,0,1,0,0,"Carrier, NAS"
2007,10,22,1,17:35:00,16:39:00,19:12:00,18:21:00,EV,4372,N331CA,97.0,102.0,65.0,51.0,56.0,ATL,PIT,526,5,27,0,,0,0,51,0,0,0,Weather
2007,10,23,2,17:19:00,16:39:00,19:47:00,18:21:00,EV,4372,N740EV,148.0,102.0,67.0,86.0,40.0,ATL,PIT,526,6,75,0,,0,40,0,46,0,0,"Carrier, NAS"
2007,10,24,3,17:51:00,16:39:00,19:36:00,18:21:00,EV,4372,N730EV,105.0,102.0,69.0,75.0,72.0,ATL,PIT,526,8,28,0,,0,24,48,3,0,0,"Carrier, Weather, NAS"
2007,10,25,4,17:24:00,16:39:00,19:00:00,18:21:00,EV,4372,N717EV,96.0,102.0,67.0,39.0,45.0,ATL,PIT,526,12,17,0,,0,13,26,0,0,0,"Carrier, Weather"
2007,10,3,3,19:12:00,18:51:00,20:57:00,20:40:00,EV,4377,N760EV,105.0,109.0,87.0,17.0,21.0,PIT,ATL,526,8,10,0,,0,0,0,0,0,17,Late Aircraft
2007,10,9,2,19:58:00,18:51:00,21:25:00,20:40:00,EV,4377,N710EV,87.0,109.0,74.0,45.0,67.0,PIT,ATL,526,6,7,0,,0,0,0,0,0,45,Late Aircraft
2007,10,11,4,19:14:00,18:51:00,20:58:00,20:40:00,EV,4377,N754EV,104.0,109.0,67.0,18.0,23.0,PIT,ATL,526,24,13,0,,0,0,0,0,0,18,Late Aircraft
2007,10,18,4,19:00:00,18:51:00,20:58:00,20:40:00,EV,4377,N317CA,118.0,109.0,91.0,18.0,9.0,PIT,ATL,526,13,14,0,,0,9,0,9,0,0,"Carrier, NAS"
2007,10,19,5,21:42:00,18:51:00,23:21:00,20:40:00,EV,4377,N750EV,99.0,109.0,83.0,161.0,171.0,PIT,ATL,526,5,11,0,,0,161,0,0,0,0,Carrier
2007,10,21,7,22:05:00,18:51:00,23:45:00,20:40:00,EV,4377,N682BR,100.0,109.0,82.0,185.0,194.0,PIT,ATL,526,5,13,0,,0,185,0,0,0,0,Carrier
2007,10,22,1,20:05:00,18:51:00,22:09:00,20:40:00,EV,4377,N331CA,124.0,109.0,94.0,89.0,74.0,PIT,ATL,526,8,22,0,,0,0,74,15,0,0,"Weather, NAS"
2007,10,23,2,20:23:00,18:51:00,22:08:00,20:40:00,EV,4377,N740EV,105.0,109.0,80.0,88.0,92.0,PIT,ATL,526,14,11,0,,0,0,0,88,0,0,NAS
2007,10,24,3,20:01:00,18:51:00,21:42:00,20:40:00,EV,4377,N730EV,101.0,109.0,82.0,62.0,70.0,PIT,ATL,526,9,10,0,,0,62,0,0,0,0,Carrier
2007,10,25,4,19:25:00,18:51:00,21:21:00,20:40:00,EV,4377,N717EV,116.0,109.0,84.0,41.0,34.0,PIT,ATL,526,19,13,0,,0,0,34,7,0,0,"Weather, NAS"
2007,10,13,6,16:29:00,15:48:00,17:56:00,17:29:00,EV,4476,N390CA,87.0,101.0,70.0,27.0,41.0,ATL,PIT,526,6,11,0,,0,27,0,0,0,0,Carrier
2007,10,1,1,09:03:00,08:40:00,10:43:00,10:21:00,EV,4578,N931EV,100.0,101.0,70.0,22.0,23.0,ATL,PIT,526,4,26,0,,0,22,0,0,0,0,Carrier
2007,10,2,2,08:54:00,08:40:00,10:36:00,10:21:00,EV,4578,N980EV,102.0,101.0,74.0,15.0,14.0,ATL,PIT,526,4,24,0,,0,14,0,1,0,0,"Carrier, NAS"
2007,10,4,4,09:20:00,08:40:00,11:02:00,10:21:00,EV,4578,N858AS,102.0,101.0,76.0,41.0,40.0,ATL,PIT,526,2,24,0,,0,0,0,1,0,40,"NAS, Late Aircraft"
2007,10,9,2,09:10:00,08:40:00,10:42:00,10:21:00,EV,4578,N877AS,92.0,101.0,75.0,21.0,30.0,ATL,PIT,526,6,11,0,,0,21,0,0,0,0,Carrier
2007,10,31,3,08:48:00,08:40:00,10:41:00,10:21:00,EV,4578,N846AS,113.0,101.0,72.0,20.0,8.0,ATL,PIT,526,8,33,0,,0,8,0,12,0,0,"Carrier, NAS"
2007,10,4,4,11:50:00,10:50:00,13:34:00,12:37:00,EV,4679,N858AS,104.0,107.0,87.0,57.0,60.0,PIT,ATL,526,10,7,0,,0,0,0,0,0,57,Late Aircraft
2007,10,17,3,10:56:00,10:50:00,12:56:00,12:37:00,EV,4679,N854AS,120.0,107.0,90.0,19.0,6.0,PIT,ATL,526,14,16,0,,0,6,0,13,0,0,"Carrier, NAS"
2007,10,18,4,11:05:00,10:50:00,12:52:00,12:37:00,EV,4679,N832AS,107.0,107.0,89.0,15.0,15.0,PIT,ATL,526,6,12,0,,0,15,0,0,0,0,Carrier
2007,10,23,2,11:00:00,10:50:00,12:54:00,12:37:00,EV,4679,N883AS,114.0,107.0,91.0,17.0,10.0,PIT,ATL,526,13,10,0,,0,0,10,7,0,0,"Weather, NAS"
2007,10,26,5,11:03:00,10:50:00,12:54:00,12:37:00,EV,4679,N936EV,111.0,107.0,92.0,17.0,13.0,PIT,ATL,526,9,10,0,,0,0,0,4,0,13,"NAS, Late Aircraft"
2007,10,31,3,11:20:00,10:50:00,13:11:00,12:37:00,EV,4679,N846AS,111.0,107.0,90.0,34.0,30.0,PIT,ATL,526,13,8,0,,0,30,0,4,0,0,"Carrier, NAS"
2007,10,7,7,10:42:00,09:14:00,12:14:00,11:00:00,EV,4759,N872AS,92.0,106.0,78.0,74.0,88.0,PIT,ATL,526,7,7,0,,0,74,0,0,0,0,Carrier
2007,10,8,1,09:21:00,09:14:00,11:23:00,11:00:00,EV,4759,N839AS,122.0,106.0,86.0,23.0,7.0,PIT,ATL,526,21,15,0,,0,7,0,16,0,0,"Carrier, NAS"
2007,10,14,7,09:28:00,09:14:00,11:29:00,11:00:00,EV,4759,N870AS,121.0,106.0,84.0,29.0,14.0,PIT,ATL,526,12,25,0,,0,0,0,15,0,14,"NAS, Late Aircraft"
2007,10,16,2,09:30:00,09:14:00,11:22:00,11:00:00,EV,4759,N847AS,112.0,106.0,87.0,22.0,16.0,PIT,ATL,526,10,15,0,,0,16,0,6,0,0,"Carrier, NAS"
2007,10,19,5,09:25:00,09:14:00,11:15:00,11:00:00,EV,4759,N937EV,110.0,106.0,91.0,15.0,11.0,PIT,ATL,526,5,14,0,,0,11,0,4,0,0,"Carrier, NAS"
2007,10,22,1,10:03:00,09:14:00,12:00:00,11:00:00,EV,4759,N978EV,117.0,106.0,90.0,60.0,49.0,PIT,ATL,526,13,14,0,,0,49,0,11,0,0,"Carrier, NAS"
2007,10,26,5,09:14:00,09:14:00,11:21:00,11:00:00,EV,4759,N840AS,127.0,106.0,94.0,21.0,0.0,PIT,ATL,526,14,19,0,,0,0,0,21,0,0,NAS
2007,10,30,2,10:16:00,09:14:00,11:57:00,11:00:00,EV,4759,N854AS,101.0,106.0,83.0,57.0,62.0,PIT,ATL,526,7,11,0,,0,57,0,0,0,0,Carrier
2007,10,3,3,16:07:00,15:35:00,17:40:00,17:12:00,FL,990,N970AT,93.0,97.0,68.0,28.0,32.0,ATL,PIT,526,4,21,0,,0,28,0,0,0,0,Carrier
2007,10,3,3,06:46:00,06:50:00,08:53:00,08:34:00,FL,989,N966AT,127.0,104.0,87.0,19.0,-4.0,PIT,ATL,526,12,28,0,,0,0,0,19,0,0,NAS
2007,10,3,3,18:01:00,17:42:00,19:55:00,19:26:00,FL,991,N970AT,114.0,104.0,94.0,29.0,19.0,PIT,ATL,526,9,11,0,,0,0,0,10,0,19,"NAS, Late Aircraft"
2007,10,4,4,06:47:00,06:50:00,08:53:00,08:34:00,FL,989,N956AT,126.0,104.0,103.0,19.0,-3.0,PIT,ATL,526,13,10,0,,0,0,0,19,0,0,NAS
2007,10,4,4,15:09:00,14:52:00,17:00:00,16:36:00,FL,454,N910AT,111.0,104.0,85.0,24.0,17.0,PIT,ATL,526,13,13,0,,0,17,0,7,0,0,"Carrier, NAS"
2007,10,5,5,16:07:00,15:35:00,17:40:00,17:12:00,FL,990,N895AT,93.0,97.0,71.0,28.0,32.0,ATL,PIT,526,7,15,0,,0,0,0,0,0,28,Late Aircraft
2007,10,5,5,16:11:00,15:58:00,18:53:00,18:14:00,FL,997,N926AT,162.0,136.0,110.0,39.0,13.0,MCO,PIT,834,5,47,0,,0,0,0,26,0,13,"NAS, Late Aircraft"
2007,10,5,5,18:36:00,17:42:00,20:15:00,19:26:00,FL,991,N895AT,99.0,104.0,77.0,49.0,54.0,PIT,ATL,526,12,10,0,,0,0,0,0,0,49,Late Aircraft
2007,10,5,5,19:24:00,18:44:00,21:33:00,20:55:00,FL,998,N926AT,129.0,131.0,109.0,38.0,40.0,PIT,MCO,834,11,9,0,,0,0,0,0,0,38,Late Aircraft
2007,10,6,6,11:18:00,10:31:00,13:31:00,12:47:00,FL,994,N952AT,133.0,136.0,115.0,44.0,47.0,MCO,PIT,834,4,14,0,,0,44,0,0,0,0,Carrier
2007,10,6,6,14:06:00,13:17:00,15:44:00,15:01:00,FL,993,N952AT,98.0,104.0,80.0,43.0,49.0,PIT,ATL,526,10,8,0,,0,0,0,0,0,43,Late Aircraft
2007,10,7,7,15:35:00,15:35:00,17:29:00,17:12:00,FL,990,N968AT,114.0,97.0,75.0,17.0,0.0,ATL,PIT,526,8,31,0,,0,0,0,17,0,0,NAS
2007,10,7,7,10:45:00,10:31:00,13:10:00,12:47:00,FL,994,N970AT,145.0,136.0,121.0,23.0,14.0,MCO,PIT,834,7,17,0,,0,14,0,9,0,0,"Carrier, NAS"
2007,10,7,7,06:49:00,06:50:00,09:08:00,08:34:00,FL,989,N942AT,139.0,104.0,83.0,34.0,-1.0,PIT,ATL,526,31,25,0,,0,0,0,34,0,0,NAS
2007,10,7,7,14:01:00,13:17:00,15:37:00,15:01:00,FL,993,N970AT,96.0,104.0,75.0,36.0,44.0,PIT,ATL,526,12,9,0,,0,36,0,0,0,0,Carrier
2007,10,8,1,16:19:00,15:35:00,18:00:00,17:12:00,FL,990,N970AT,101.0,97.0,72.0,48.0,44.0,ATL,PIT,526,5,24,0,,0,0,0,4,0,44,"NAS, Late Aircraft"
2007,10,8,1,18:34:00,17:42:00,20:13:00,19:26:00,FL,991,N970AT,99.0,104.0,76.0,47.0,52.0,PIT,ATL,526,7,16,0,,0,0,0,0,0,47,Late Aircraft
2007,10,9,2,16:17:00,15:35:00,19:16:00,17:12:00,FL,990,N953AT,179.0,97.0,72.0,124.0,42.0,ATL,PIT,526,4,103,0,,0,0,0,82,0,42,"NAS, Late Aircraft"
2007,10,9,2,19:50:00,17:42:00,21:42:00,19:26:00,FL,991,N953AT,112.0,104.0,78.0,136.0,128.0,PIT,ATL,526,20,14,0,,0,0,0,8,0,128,"NAS, Late Aircraft"
2007,10,15,1,23:35:00,22:59:00,00:57:00,00:35:00,FL,984,N910AT,82.0,96.0,68.0,22.0,36.0,ATL,PIT,526,4,10,0,,0,22,0,0,0,0,Carrier
2007,10,16,2,16:04:00,15:35:00,17:33:00,17:12:00,FL,990,N977AT,89.0,97.0,69.0,21.0,29.0,ATL,PIT,526,6,14,0,,0,21,0,0,0,0,Carrier
2007,10,16,2,06:48:00,06:50:00,08:56:00,08:34:00,FL,989,N910AT,128.0,104.0,91.0,22.0,-2.0,PIT,ATL,526,15,22,0,,0,0,0,22,0,0,NAS
2007,10,16,2,12:55:00,12:57:00,14:59:00,14:41:00,FL,993,N717JL,124.0,104.0,96.0,18.0,-2.0,PIT,ATL,526,18,10,0,,0,0,0,18,0,0,NAS
2007,10,16,2,18:08:00,17:42:00,19:54:00,19:26:00,FL,991,N977AT,106.0,104.0,81.0,28.0,26.0,PIT,ATL,526,11,14,0,,0,0,0,2,0,26,"NAS, Late Aircraft"
2007,10,17,3,17:53:00,17:42:00,19:58:00,19:26:00,FL,991,N958AT,125.0,104.0,80.0,32.0,11.0,PIT,ATL,526,11,34,0,,0,0,0,21,0,11,"NAS, Late Aircraft"
2007,10,18,4,06:48:00,06:50:00,08:54:00,08:34:00,FL,989,N947AT,126.0,104.0,92.0,20.0,-2.0,PIT,ATL,526,17,17,0,,0,0,0,20,0,0,NAS
2007,10,18,4,18:01:00,17:42:00,19:50:00,19:26:00,FL,991,N936AT,109.0,104.0,90.0,24.0,19.0,PIT,ATL,526,12,7,0,,0,19,0,5,0,0,"Carrier, NAS"
2007,10,19,5,13:12:00,12:43:00,14:38:00,14:22:00,FL,985,N996AT,86.0,99.0,67.0,16.0,29.0,ATL,PIT,526,5,14,0,,0,16,0,0,0,0,Carrier
2007,10,19,5,15:58:00,15:35:00,17:38:00,17:12:00,FL,990,N951AT,100.0,97.0,64.0,26.0,23.0,ATL,PIT,526,6,30,0,,0,0,0,3,0,23,"NAS, Late Aircraft"
2007,10,19,5,19:31:00,18:20:00,20:58:00,20:05:00,FL,983,N991AT,87.0,105.0,64.0,53.0,71.0,ATL,PIT,526,4,19,0,,0,0,0,0,0,53,Late Aircraft
2007,10,19,5,00:33:00,22:59:00,01:51:00,00:35:00,FL,984,N948AT,78.0,96.0,64.0,76.0,94.0,ATL,PIT,526,5,9,0,,0,0,0,0,0,76,Late Aircraft
2007,10,19,5,17:54:00,15:58:00,20:05:00,18:14:00,FL,997,N986AT,131.0,136.0,101.0,111.0,116.0,MCO,PIT,834,5,25,0,,0,0,0,0,0,111,Late Aircraft
2007,10,19,5,06:49:00,06:50:00,08:55:00,08:34:00,FL,989,N946AT,126.0,104.0,92.0,21.0,-1.0,PIT,ATL,526,8,26,0,,0,0,0,21,0,0,NAS
2007,10,19,5,15:12:00,14:52:00,17:03:00,16:36:00,FL,454,N996AT,111.0,104.0,88.0,27.0,20.0,PIT,ATL,526,13,10,0,,0,0,0,7,0,20,"NAS, Late Aircraft"
2007,10,19,5,18:07:00,17:42:00,19:58:00,19:26:00,FL,991,N951AT,111.0,104.0,88.0,32.0,25.0,PIT,ATL,526,9,14,0,,0,0,0,7,0,25,"NAS, Late Aircraft"
2007,10,19,5,21:23:00,20:36:00,23:03:00,22:20:00,FL,996,N991AT,100.0,104.0,83.0,43.0,47.0,PIT,ATL,526,7,10,0,,0,0,0,0,0,43,Late Aircraft
2007,10,19,5,20:45:00,18:44:00,23:17:00,20:55:00,FL,998,N986AT,152.0,131.0,126.0,142.0,121.0,PIT,MCO,834,7,19,0,,0,0,0,21,0,121,"NAS, Late Aircraft"
2007,10,21,7,18:54:00,18:20:00,20:30:00,20:05:00,FL,983,N978AT,96.0,105.0,72.0,25.0,34.0,ATL,PIT,526,5,19,0,,0,0,0,0,0,25,Late Aircraft
2007,10,21,7,15:57:00,15:58:00,18:56:00,18:14:00,FL,997,N919AT,179.0,136.0,107.0,42.0,-1.0,MCO,PIT,834,5,67,0,,0,0,0,42,0,0,NAS
2007,10,21,7,20:55:00,20:36:00,22:39:00,22:20:00,FL,996,N978AT,104.0,104.0,78.0,19.0,19.0,PIT,ATL,526,15,11,0,,0,0,0,0,0,19,Late Aircraft
2007,10,21,7,19:32:00,18:44:00,21:49:00,20:55:00,FL,998,N919AT,137.0,131.0,116.0,54.0,48.0,PIT,MCO,834,11,10,0,,0,0,0,6,0,48,"NAS, Late Aircraft"
